Date,FibonacciLevels,PBDT,RSI,macd,Volume,EPS (Rs),CI
2016-10-13,264.5909429627044,97.3,69.76641630192579,139.3462324726679,1855177,1.53,50.82167949073895
2016-10-14,261.2233560494313,97.3,66.76201000965906,133.5638596501758,1110150,1.53,50.330618739021126
2016-10-17,253.50586736649456,97.3,58.01525075893919,120.62628242678328,1415928,1.53,49.97705311053734
2016-10-18,253.64623751558705,97.3,59.73182688264922,111.19557385159806,1155764,1.53,49.72313332454984
2016-10-19,257.29437159638843,97.3,57.69763320833318,100.8739854065616,864550,1.53,49.52375700131616
2016-10-20,258.97828606135965,97.3,60.32471802510792,94.64497690866664,1067395,1.53,49.42434093926617
2016-10-21,262.15878176372667,97.3,60.70025069364308,89.11579516669826,1128598,1.53,49.07480699609408
2016-10-24,263.93612846362504,97.3,64.71865994777977,88.56925994495123,430543,1.53,74.91035284589594
2016-10-25,264.310243873202,97.3,68.40778246706998,92.2230003541108,617238,1.53,68.19442439840809
2016-10-26,281.1015279256914,97.3,72.43529090870722,100.64076847691013,8561547,1.53,53.51344642288946
2016-10-27,270.3439619947424,97.3,71.43392601810535,105.41446448969418,6347929,1.53,47.38557298188984
2016-10-28,268.8940027687963,97.3,72.17454926243627,109.15916476193615,2385836,1.53,46.95209424993263
2016-11-01,271.8406047446821,97.3,72.26893339367665,110.9960695256641,3185803,1.53,44.18992416917497
2016-11-02,269.7358709911952,97.3,62.4953588604499,104.87690241575638,2247140,1.53,44.10442323074512
2016-11-03,280.41910067303155,97.3,63.19820273116244,99.7127640987701,2018310,1.53,43.93358932346797
2016-11-04,282.95562510710937,97.3,53.304520197552,86.94073765698522,2166149,1.53,43.92263564246292
2016-11-07,278.1174809722972,97.3,54.15645255421435,76.77998070294234,2768060,1.53,44.2144199945381
2016-11-08,278.0705404465785,97.3,50.00107006435344,64.40568750266175,1398512,1.53,44.30422286160098
2016-11-09,255.9469900127756,97.3,33.65151354642278,33.170815426200534,2575414,1.53,24.80514400434277
2016-11-10,286.52535010586263,97.3,31.09506190652792,3.4634290615804275,1356394,1.53,25.71207074097671
2016-11-11,278.96295306386475,97.3,24.944314049474954,-34.49172753818311,1628731,1.53,17.195450067958767
2016-11-15,266.28069938906054,97.3,18.96265147125617,-85.51577151548281,2138839,1.53,7.983365741276543
2016-11-16,263.22760100157245,97.3,28.2512328567784,-113.64901299039866,1380725,1.53,10.205030531986754
2016-11-17,263.4154705743947,97.3,26.75672190696461,-139.31348292598432,927865,1.53,12.247540582402037
2016-11-18,263.1805664228061,97.3,28.342758250389096,-155.922681832556,731690,1.53,13.9908883251436
2016-11-21,263.65029016676345,97.3,24.63820639324265,-179.47790660136434,831994,1.53,14.567295150934717
2016-11-22,263.0396546022983,97.3,33.11153651875878,-184.80068357078653,935629,1.53,19.92183297388508
2016-11-23,267.22020608737904,97.3,31.70987137234438,-190.9123021457372,1358410,1.53,21.7150156789687
2016-11-24,264.824574178609,97.3,30.40136451574585,-197.3461991618451,1863802,1.53,25.83364142161244
2016-11-25,262.0532456938028,97.3,32.95476372160354,-196.86321908252103,329605,1.53,27.420387040632104
2016-11-28,262.3820566161216,97.3,34.161139150260325,-192.7226137370244,622317,1.53,30.91221893035817
2016-11-29,262.9457273391185,97.3,44.53069596992642,-172.6303931530938,887651,1.53,40.00537391048711
2016-11-30,268.6762732196751,97.3,51.98191642417003,-141.51673517034942,2231471,1.53,42.53305893798211
2016-12-01,270.83689509963347,97.3,51.400750619277495,-116.57488199638648,1049834,1.53,55.39829728248856
2016-12-02,268.34746735816645,97.3,44.33481241739128,-109.57316655600152,798369,1.53,55.64675298494609
2016-12-05,270.69597775569684,97.3,49.78320470862211,-92.67509976517432,706207,1.53,55.44211974442242
2016-12-06,267.7367851656176,97.3,47.27940191765244,-83.48609508842765,1718011,1.53,55.12285965107144
2016-12-07,263.97912468748274,97.3,46.58850517327456,-76.73343872031091,601798,1.53,54.833605409826205
2016-12-08,265.0594408840548,97.3,51.44694770580888,-61.67852809035776,918254,1.53,54.66989788645034
2016-12-09,264.5427427689446,97.3,51.46307211199797,-49.15033274321195,610133,1.53,55.7651071918437
2016-12-12,263.08662778201824,97.3,47.60666490426533,-45.603175144741726,244981,1.53,55.14827676323991
2016-12-13,265.1064285475533,97.3,48.467297607348506,-40.89121883374901,2967017,1.53,54.51636291839375
2016-12-14,265.29425253998426,97.3,47.47734635906735,-38.39918900402608,573242,1.53,53.87957076706418
2016-12-15,258.15464264007306,97.3,48.0461636594972,-35.18006986281489,671616,1.53,56.34655696520323
2016-12-16,255.7591144184671,97.3,49.98697079466869,-29.498491792561254,645359,1.53,61.03337134831965
2016-12-19,255.85312108820884,97.3,46.24573718043964,-30.2581845037721,764992,1.53,75.48714740658359
2016-12-20,259.3289562259688,97.3,45.89141652879253,-31.039935148551194,821349,1.53,74.59409918588148
2016-12-21,259.6107877583786,97.3,47.71788317268288,-29.04886445544708,643909,1.53,73.80795581119324
2016-12-22,255.7121280036172,97.3,44.80162118007051,-31.18643552474805,834987,1.53,72.86894968335659
2016-12-23,250.0755720978568,97.3,51.5307882560989,-24.00778405240726,752585,1.53,72.15542335998856
2016-12-26,248.10274954512155,97.3,49.80269495589619,-20.35589620382234,434029,1.53,71.40390344044957
2016-12-27,254.58482600580524,97.3,53.02756630912995,-12.993078559446076,482175,1.53,71.31094803930031
2016-12-28,258.9062114904206,97.3,53.43986751440119,-6.529934477704956,887133,1.53,70.14604684083419
2016-12-29,259.18804139583,97.3,58.01319937583821,4.905323003818012,1210890,1.53,64.38030073437207
2016-12-30,256.9803554926879,97.3,58.26418766055659,14.16666978025205,469730,1.53,59.99183309123727
2017-01-02,257.778879272892,99.77,65.17622527818031,32.29922234442165,265516,1.51,49.69427569048904
2017-01-03,257.7788799569795,99.77,66.88612661511708,49.33326900615703,450185,1.51,44.772433619072224
2017-01-04,256.3697707391274,99.77,66.36879743283893,61.64575362069354,2110365,1.51,41.54702561477709
2017-01-05,260.1744138522472,99.77,71.4258386857377,80.5989472322035,508994,1.51,34.38544565414842
2017-01-06,258.81226614637467,99.77,69.77526820759272,93.06765837319016,782100,1.51,33.38184785346564
2017-01-09,256.4637120238251,99.77,71.35360561639547,105.01310978602125,739964,1.51,31.66420269593593
2017-01-10,257.403096602728,99.77,71.95400047081951,114.40761160050624,1585599,1.51,30.47869103396676
2017-01-11,260.22141297372923,99.77,74.97676222688446,127.05913218300338,1122729,1.51,25.98162897437857
2017-01-12,261.1608010937955,99.77,75.46491663426733,136.65380585702042,1149906,1.51,28.49306396737945
2017-01-13,262.2881114972312,99.77,68.04518752137281,136.74615950567113,477422,1.51,28.166255236524
2017-01-16,260.26837774862173,99.77,66.0159568108329,133.55678016017646,406335,1.51,33.88229460261484
2017-01-17,258.2955704351259,99.77,65.31985646456238,128.9707430696444,816845,1.51,33.73575748362707
2017-01-18,261.1138347636156,99.77,66.09258360468047,125.04227917099796,679046,1.51,36.87110841477588
2017-01-19,258.9062276277982,99.77,67.83121508191456,123.0944053246676,1091009,1.51,36.566240425331245
2017-01-20,257.40314274650024,99.77,62.77942788421247,116.4423176529026,773746,1.51,50.00025234120631
2017-01-23,257.5909678147505,99.77,64.565775330913,112.24381777121562,552232,1.51,56.188695467349945
2017-01-24,258.577389659636,99.77,66.63197713663675,110.47897111580733,1147148,1.51,59.56535372133963
2017-01-25,266.79738411458334,99.77,69.94731773101805,112.76265644607612,1898277,1.51,63.47734360960921
2017-01-27,266.7973814574935,99.77,74.65175797022005,121.8100321032407,998644,1.51,51.61335543528678
2017-01-30,263.9790694295566,99.77,72.39608534418203,125.9313180873778,436981,1.51,53.0965674418562
2017-01-31,263.9791197845901,99.77,72.31742581145882,127.67235222601904,1578474,1.51,52.42542407001332
2017-02-01,261.1608235069521,99.77,81.24658655766694,149.05825650264887,1822865,1.51,27.969210626614867
2017-02-02,261.8184357933331,99.77,77.93547630419872,161.4881722168593,1527342,1.51,27.013455517204346
2017-02-03,251.53166822990545,99.77,75.19878884644366,167.20827636049216,2088875,1.51,26.9225288206054
2017-02-06,251.95446488709263,99.77,76.26263277804387,172.36570665695217,883622,1.51,26.97763918139168
2017-02-07,250.0755875712464,99.77,78.13528204053065,179.22816001848696,1053891,1.51,26.229199447969435
2017-02-08,248.38461425666563,99.77,76.24298419216481,181.16408617581783,975065,1.51,26.392864648649407
2017-02-09,248.1027977161218,99.77,72.41977827341134,177.7862113230758,732608,1.51,26.846098762796498
2017-02-10,247.63308231274587,99.77,68.0315419584994,169.73329365449626,868861,1.51,27.564256786998275
2017-02-13,247.6799908618715,99.77,60.13520848836614,154.68761727706806,1004160,1.51,31.373003764313445
2017-02-14,251.86047534760428,99.77,53.99202493916714,134.9451878670934,1046002,1.51,33.63713336249715
2017-02-15,248.1967573107665,99.77,48.93606306558197,112.12484306164788,1179696,1.51,44.096131556920966
2017-02-16,248.1027737871369,99.77,57.8527464751032,105.16646394841791,613746,1.51,46.5964316137202
2017-02-17,248.10278244306105,99.77,55.60450698837151,95.89344546712891,477713,1.51,47.57572966289489
2017-02-20,248.10281802306864,99.77,60.5145994863534,95.32869865844532,538890,1.51,48.80265513507333
2017-02-21,248.94820552169185,99.77,58.49322806875449,91.53874848530631,1902449,1.51,49.08105108664999
2017-02-22,253.0817210244122,99.77,59.29851451804756,88.76987194241701,1362670,1.51,49.26799617275508
2017-02-23,252.47109533485784,99.77,55.85750190897926,81.92215161780314,2750467,1.51,49.579717265252526
2017-02-27,253.6454191069351,99.77,50.681840644893306,69.63160013421384,2053179,1.51,49.94821433587187
2017-02-28,256.8394756370758,99.77,48.9018149240398,57.02298097709263,1541960,1.51,50.26193662669273
2017-03-01,257.7319241540173,99.77,48.717598499841,46.27608237063578,1500921,1.51,53.63663097784292
2017-03-02,258.01376893930194,99.77,48.65971421809933,37.26471006113934,1160456,1.51,57.24773676009003
2017-03-03,256.74554838711765,99.77,46.49050956468636,27.44336063882838,1767926,1.51,61.6397755485176
2017-03-06,258.34252375368067,99.77,50.12825119527518,22.98580075829977,902398,1.51,64.25511245630652
2017-03-07,258.4834395433779,99.77,46.75941405175056,15.73804684575407,1057609,1.51,64.16533982491698
2017-03-08,257.4970437585215,99.77,45.04663306665104,8.044953057767998,1164236,1.51,58.71509761194154
2017-03-09,256.2757709955018,99.77,52.72434531735936,9.481792727847278,1053350,1.51,58.39380580786153
2017-03-10,256.2757848441735,99.77,52.03710317191575,9.836244929371787,1229415,1.51,57.93236246155325
2017-03-14,255.3833761135793,99.77,62.58849474699775,23.32725966605813,2533256,1.51,54.45575003590913
2017-03-15,254.81968998331425,99.77,62.83498141755088,34.00434103585758,2610270,1.51,51.620432142675575
2017-03-16,254.7727318827479,99.77,63.77496023585096,43.3462890773144,3142771,1.51,49.60282604984083
2017-03-17,257.590999685157,99.77,65.69283280105232,52.97147317301551,4253850,1.51,45.529444192859806
2017-03-20,260.9729107847729,99.77,62.4622432709038,57.36897775599573,2854375,1.51,45.07474146285645
2017-03-21,262.6169009116155,99.77,55.28565028476933,53.93496655384661,1177149,1.51,44.74285126148296
2017-03-22,262.80483371384065,99.77,50.00476198152932,45.31625111600715,1796532,1.51,44.29067178128604
2017-03-23,263.6033517662594,99.77,52.03436981701461,40.23298001595049,1601624,1.51,43.75017236612056
2017-03-24,263.3214674513842,99.77,49.77211250432346,33.519490021066304,699668,1.51,43.25119846045078
2017-03-27,256.55761020287247,99.77,48.35655328390773,26.456899282312406,2587482,1.51,42.78279950288439
2017-03-28,256.79246683139786,99.77,47.465774189745865,19.751506733418864,1216915,1.51,42.42742709466672
2017-03-29,256.0409030944569,99.77,45.13249407605676,12.00430923590102,1108681,1.51,48.21825629950376
2017-03-30,256.2288441323707,99.77,46.30810130484515,6.736062079529802,2802111,1.51,55.39007241430031
2017-03-31,255.806075730017,99.77,51.60894042218273,6.986136338588949,1190847,1.51,55.16993902421543
2017-04-03,260.4093005266924,111.32,56.0594973253302,11.345872185132976,1301171,1.72,54.75628127300537
2017-04-05,263.36847441029386,111.32,70.2236964925314,35.01229658060129,1729357,1.72,40.804233573145154
2017-04-06,265.15339120707955,111.32,65.92829746742464,49.33043544436532,960662,1.72,40.89201069625406
2017-04-07,264.4018422143607,111.32,63.27538083672894,57.55169067622501,904847,1.72,41.0295397472371
2017-04-10,266.23370230943937,111.32,63.73754831715875,64.05298649476208,2212827,1.72,41.24280567014468
2017-04-11,268.4414041965279,111.32,61.87925271100539,66.83008504638201,1108245,1.72,41.16434259479064
2017-04-12,267.8307694157074,111.32,54.31991000150051,61.21229915502863,1334651,1.72,41.19855299740095
2017-04-13,269.61565043219895,111.32,49.02770139606039,50.34367579002173,1048663,1.72,41.40263574976105
2017-04-17,268.11258879488497,111.32,51.52582254227325,44.08858977567161,1051332,1.72,41.73284659725674
2017-04-18,269.8505130935848,111.32,52.9523106819511,40.313452096045694,1324260,1.72,42.26136252198839
2017-04-19,270.7899749015774,111.32,56.74726988511505,41.403510994817225,628336,1.72,42.80022287086251
2017-04-20,272.4339725402696,111.32,61.07547242430577,47.555203160222845,514989,1.72,43.95964430129885
2017-04-21,271.16569849139506,111.32,54.36355409162136,45.22302278727602,597313,1.72,45.24689709713136
2017-04-24,273.5613216501104,111.32,61.2880711643481,52.87073831445741,540748,1.72,54.23117670391582
2017-04-25,278.0235299970017,111.32,62.16725664757227,59.68080705866578,910464,1.72,55.24792379059086
2017-04-26,277.9765940858136,111.32,65.28002447523704,69.54425739213457,712393,1.72,48.79567322009674
2017-04-27,277.1310464369395,111.32,62.68765484250858,74.04883231096755,873930,1.72,46.81385310168609
2017-04-28,273.1855296178184,111.32,68.90572479813612,88.10000385209332,1646088,1.72,36.6078457851402
2017-05-02,271.0247970591723,111.32,74.40785239036856,111.72035833649808,1042683,1.72,29.000119787654423
2017-05-03,269.47476956151013,111.32,69.87483739520269,124.31797350705529,1758933,1.72,29.870409059625672
2017-05-04,260.69116952177154,111.32,69.5630762338175,132.45453648711282,2284242,1.72,30.52627156438696
2017-05-05,260.2213960683374,111.32,70.05455915563584,138.40144140646407,4118180,1.72,31.03893683480956
2017-05-08,258.7183168542587,111.32,68.10679092671214,139.7047659515365,3834244,1.72,36.71573285119044
2017-05-09,258.34257584195365,111.32,67.998891461239,139.0395501355506,636912,1.72,36.85440768389601
2017-05-10,266.6094862794587,111.32,72.12320833965877,145.10782389819087,2318587,1.72,39.47332361457082
2017-05-11,259.7986527672916,111.32,72.97909152613133,150.07393146160393,2333019,1.72,37.225281312953975
2017-05-12,260.8790099436495,111.32,69.96029305919453,149.8200615658552,1055832,1.72,38.030291427653374
2017-05-15,257.2152111583522,111.32,73.39801920246495,154.97597565390606,3454627,1.72,40.50437005203957
2017-05-16,254.8666826918557,111.32,77.28371590393863,167.05127894727775,7058314,1.72,33.5918076897046
2017-05-17,256.51065991025257,111.32,77.39991354402878,174.92864208620358,9205086,1.72,34.218273797901624
2017-05-18,255.0076334092332,111.32,66.45017866613566,169.52347643765552,1998128,1.72,38.60761499473196
2017-05-19,257.6379651754797,111.32,63.37483486039041,160.30431798936206,2007022,1.72,55.38309108272983
2017-05-22,258.7182480635608,111.32,57.12829172099387,144.55789174758684,894556,1.72,54.96370780490873
2017-05-23,255.99398295297303,111.32,64.61670617274112,143.92533867855855,5277115,1.72,54.73588390452085
2017-05-24,250.451336788497,111.32,63.991635716444094,141.09624231474936,1147455,1.72,54.70183420808107
2017-05-25,248.9482536457729,111.32,68.17427041123679,146.01846858631234,3109795,1.72,52.15166331184714
2017-05-26,251.0150244643185,111.32,70.67462938556649,154.17260206304854,1155482,1.72,46.89419434139442
2017-05-29,253.4574791791163,111.32,72.70791300914834,164.05378698391814,1962811,1.72,40.78414716044075
2017-05-30,258.4364547946714,111.32,73.08447362809073,170.90949323122186,3856802,1.72,44.52651849038229
2017-05-31,259.422865056111,111.32,74.89925011629498,179.1190607474855,2360285,1.72,42.32579302785801
2017-06-01,261.1608157085901,111.32,69.76192154474398,178.65598799708096,5290798,1.72,43.089350672863
2017-06-02,266.3276167562732,111.32,67.29950670001294,173.85291359651185,1243841,1.72,43.86690783349117
2017-06-05,266.8443443178107,111.32,67.72257594292414,168.93762890408198,501522,1.72,44.37587919150016
2017-06-06,264.2139667541342,111.32,66.57567985854911,162.1363671703666,531341,1.72,44.87321392941499
2017-06-07,265.9049264874955,111.32,70.30321433783188,162.0147229169388,671709,1.72,45.30487430676253
2017-06-08,264.4957489474378,111.32,71.88335338781278,163.3742500302278,687104,1.72,43.7841209574961
2017-06-09,260.6910863360313,111.32,78.06368574872548,178.80852238538046,1157597,1.72,35.5380469244706
2017-06-12,261.8653927502252,111.32,70.95094257361455,181.98951582911377,879416,1.72,39.43082871219
2017-06-13,267.6428585189818,111.32,69.11421357091676,180.5461583931028,4149957,1.72,40.82286555980185
2017-06-14,277.13109743448035,111.32,69.18723925811193,177.51607548612083,2433597,1.72,47.072614645806695
2017-06-15,272.480896377439,111.32,66.08200013494069,170.19846399719154,622494,1.72,53.52922552500453
2017-06-16,274.31277359791056,111.32,62.31977907868817,158.8778112199279,1160400,1.72,58.14505438921047
2017-06-19,272.85672378164423,111.32,61.18432032310675,147.09363059527823,1041616,1.72,57.567523215108665
2017-06-20,273.2793985307208,111.32,57.9258031226813,133.01920380457975,734718,1.72,56.809157594689495
2017-06-21,271.4945424642893,111.32,61.15864246098141,125.07013183653088,960501,1.72,55.98602942488065
2017-06-22,272.3870049127826,111.32,63.53028588343949,121.02715772738792,1083714,1.72,55.172212148703785
2017-06-23,273.1854906813523,111.32,56.068081783346656,109.17322825360134,1711427,1.72,54.565885797073285
2017-06-27,273.3734180318898,111.32,53.56605200989992,95.94359394218918,2410594,1.72,56.282021503308016
2017-06-28,274.265839700917,111.32,56.027517050181366,87.62801684416263,3270135,1.72,60.799431083182185
2017-06-29,274.31276215925675,111.32,55.97393523383798,80.06165269541907,1561905,1.72,60.58712223398629
2017-06-30,269.70960146941434,111.32,55.4228299609685,72.71238644239656,805214,1.72,63.03706233735394
2017-07-03,273.7490684559758,75.29,63.28778746614742,76.40633200051343,1459354,0.96,62.60158432677926
2017-07-04,275.7219144301568,75.29,64.3866125095353,80.09913140537083,2258539,0.96,67.429489722039
2017-07-05,275.8569538527594,75.29,64.46414346860135,82.19253716061121,1073397,0.96,67.08537216305601
2017-07-06,285.23603569562044,75.29,69.11941182164534,90.16176689614896,2674872,0.96,56.3582700091556
2017-07-07,285.89586129565055,75.29,65.18434703487205,92.26893418692816,1867619,0.96,56.07115903648469
2017-07-10,287.16835846640004,75.29,64.95742352058866,92.6912007986557,89024,0.96,25.20343092399816
2017-07-11,289.76053746960315,75.29,66.38117684182177,93.96684493869998,2494011,0.96,26.2471723887579
2017-07-12,285.8957974696358,75.29,67.43568154130546,95.37643693302198,1478749,0.96,27.134858248760043
2017-07-13,284.7646921190511,75.29,71.83660980026644,102.24507458638892,1116275,0.96,24.675783931966286
2017-07-14,283.8220506838637,75.29,70.67116182689897,105.6850021863329,1204568,0.96,24.768721648140783
2017-07-17,279.5803437464489,75.29,66.7158561305692,104.54152218274066,1668173,0.96,25.342942892291443
2017-07-18,280.5229400037213,75.29,68.19933863336462,104.49306118995172,1336542,0.96,25.665506649580987
2017-07-19,282.7851549498536,75.29,68.87043761450089,104.17999307484752,1116957,0.96,26.024524276574724
2017-07-20,282.78519618125284,75.29,60.84127766308229,97.43016770746,1051959,0.96,26.68532545680481
2017-07-21,282.50243831958977,75.29,64.16099580765696,94.95449888627354,823840,0.96,27.196787776409323
2017-07-24,283.53926350034243,75.29,64.87261509005256,92.80325142510084,652759,0.96,27.76554574642776
2017-07-25,288.2052414562961,75.29,59.4062283008552,86.3143541814461,968736,0.96,28.348960382218163
2017-07-26,286.6970724414745,75.29,63.43834497784309,84.79916582858095,696766,0.96,28.73012367546674
2017-07-27,288.44088322314946,75.29,65.53500709277807,85.23465031653723,2491847,0.96,25.8914107532735
2017-07-28,287.9695615906647,75.29,67.3461820566642,86.92973830207029,1050326,0.96,71.75966379137992
2017-07-31,290.5617844612368,75.29,73.22131202605297,96.281352464287,745445,0.96,64.73873626170713
2017-08-01,283.9163865889237,75.29,77.14761078519545,110.50391447568929,1760770,0.96,49.9652317072135
2017-08-02,281.3712985386272,75.29,70.76281014660539,115.82018558924484,748776,0.96,48.93261505499053
2017-08-03,280.1458587604314,75.29,65.19219847835143,114.28649408674028,1518665,0.96,48.0426406361776
2017-08-04,283.86916962458594,75.29,66.78667104874276,114.26214677859116,3312729,0.96,47.184115682055065
2017-08-07,291.3630152305896,75.29,69.8741653027142,118.09246986447216,2371502,0.96,46.48940841207771
2017-08-08,304.465408115786,75.29,62.32073988426018,113.5107452840848,1102440,0.96,46.01099959241339
2017-08-09,297.7727749553658,75.29,55.02149342657552,101.52023364735396,643371,0.96,45.56663807330044
2017-08-10,293.0597729532041,75.29,49.53221242911075,84.7244911428943,566291,0.96,49.31787925268575
2017-08-11,289.949116875992,75.29,42.79741990916932,61.453739593255705,649998,0.96,40.25383309905959
2017-08-14,293.6252936360367,75.29,51.61611043374571,53.90604062559669,554059,0.96,40.2955644993374
2017-08-16,293.95520255982024,75.29,56.09007322343522,54.36508294971736,920951,0.96,40.46642083000621
2017-08-17,293.3896170968196,75.29,49.74682728341703,45.15879438442971,741281,0.96,40.46995500297675
2017-08-18,293.57817112673735,75.29,50.57592061244724,38.66352060810004,585195,0.96,41.68287593371908
2017-08-21,285.4245141745471,75.29,45.757457640653904,25.83062999471531,575264,0.96,42.84838796127486
2017-08-22,283.2564759140704,75.29,45.47821560019528,15.044933276667509,856971,0.96,45.57981176021772
2017-08-23,279.48604585428126,75.29,49.85154904015504,12.222828346270036,1160867,0.96,46.2949030783638
2017-08-24,281.0413388133304,75.29,55.62721926258909,18.61150174229624,767155,0.96,46.97513929772778
2017-08-28,283.68071538027203,75.29,53.66464633186397,20.82803630088165,1644473,0.96,47.67410690465972
2017-08-29,287.9696098703864,75.29,50.41101219778589,17.950138595132557,879513,0.96,48.785694365724304
2017-08-30,292.069959453158,75.29,52.3559514679498,18.227488572807488,790493,0.96,56.5915282012444
2017-08-31,294.56789662221456,75.29,59.203107720591774,29.111347081196072,1793314,0.96,56.69296045245628
2017-09-01,294.1437525486119,75.29,63.61791904895138,45.83270814310981,566713,0.96,47.76097520804606
2017-09-04,290.8917134570457,75.29,63.962896988204,59.11152230822063,419178,0.96,51.81100874974826
2017-09-05,292.5412621805025,75.29,63.65912889686029,68.51424798463813,1166163,0.96,51.495450191504936
2017-09-06,291.0330885188231,75.29,64.88920562182832,77.34206468784669,658591,0.96,48.94258573970544
2017-09-07,290.23186003714466,75.29,67.7824066501879,88.8998685258266,692275,0.96,45.25454912750259
2017-09-08,287.875410982962,75.29,69.69337237573548,100.86624166533149,1050240,0.96,42.72892426240645
2017-09-11,289.5720432247205,75.29,75.00884638265657,122.1587834828606,457082,0.96,31.59103530047296
2017-09-12,288.06385461360355,75.29,75.33721668738617,138.3699307592533,982043,0.96,31.334257367597345
2017-09-13,288.44090883984296,75.29,72.62779405398292,147.06577142832975,1219806,0.96,33.522334477792846
2017-09-14,288.4879921934502,75.29,68.2874993531727,148.2177293739369,705764,0.96,33.71771518686357
2017-09-15,287.8282024019625,75.29,69.39734033937197,149.67678480141876,1090461,0.96,33.26690533460522
2017-09-18,288.9593396993522,75.29,71.51200700089778,153.5370331371787,589016,0.96,34.91238198721504
2017-09-19,289.94910136377393,75.29,69.19449042868324,152.82113281783404,1574712,0.96,34.4670446320229
2017-09-20,295.51051038150365,75.29,68.14397804608862,149.6394062499112,928207,0.96,47.0606712089963
2017-09-21,290.3261325292103,75.29,69.22433763545548,147.32919544171,674189,0.96,48.45108457512219
2017-09-22,286.0843324242494,75.29,62.19464772773039,137.99774916066508,1004721,0.96,48.8978651394527
2017-09-25,281.5597922706229,75.29,54.21804451677466,121.25439297603498,1491187,0.96,48.72765203103254
2017-09-26,287.87530004168286,75.29,49.27135818563722,101.04135462795148,1680991,0.96,56.86686525237819
2017-09-27,285.8486873199558,75.29,41.18611405344689,72.63869095669907,1442109,0.96,44.0935226979398
2017-09-28,288.58231933965214,75.29,50.38892389374238,61.53999925001426,1485354,0.96,39.85513362478001
2017-09-29,286.46143658750793,75.29,54.341029246980845,58.29777440823818,1487559,0.96,40.10726277621181
2017-10-03,288.4409371612357,106.63,49.60872494059932,48.24963572128309,932669,1.61,40.61775025324776
2017-10-04,294.09658907860825,106.63,47.56920471046919,36.698669836531735,1432297,1.61,42.16543783660156
2017-10-05,297.53714734501915,106.63,46.755749913393245,26.001132263090767,785261,1.61,42.6559766469615
2017-10-06,297.0658347581143,106.63,50.80325931556891,22.8159158656581,522193,1.61,43.16897022674095
2017-10-09,297.01870080374385,106.63,50.4312936653862,19.56552933358762,521923,1.61,43.684615222698206
2017-10-10,294.28517290348645,106.63,50.24844240552725,16.56759025444626,577431,1.61,44.939868890270965
2017-10-11,297.06585173736187,106.63,46.13243129549076,8.811679423871283,1246803,1.61,45.78151377101947
2017-10-12,298.3855258417258,106.63,51.10908907142333,8.656121840599553,2236883,1.61,46.658909452702254
2017-10-13,302.5801794712208,106.63,49.24463320900311,6.144218098756028,1254721,1.61,54.2692419101885
2017-10-16,301.8260970725564,106.63,47.261537100032605,1.6588392397043208,709813,1.61,56.37666239108606
2017-10-17,299.9408736216712,106.63,47.064739185357794,-2.1102170621416008,659502,1.61,56.69056359861813
2017-10-18,296.92447652379855,106.63,43.60464808831158,-9.214625241655083,606827,1.61,56.569634605614105
2017-10-19,298.85682589696574,106.63,40.5086938183569,-18.70641832826277,123621,1.61,59.663835271274
2017-10-23,297.9613703726552,106.63,47.17571519928704,-19.27665137813256,699567,1.61,59.220350517146805
2017-10-24,295.98185442266833,106.63,50.99872988384016,-15.202784476641682,612851,1.61,71.6871712798857
2017-10-25,299.89372467440705,106.63,50.6633295597497,-12.203080715412398,1404053,1.61,70.90165231695602
