Date,FibonacciLevels,PBDT,RSI,macd,Volume,EPS (Rs),CI
2020-03-25,1219.465992645276,140.86,29.524625641420755,-131.88001156916675,2323541,7.64,21.76256933256209
2020-03-26,1129.4677232272345,140.86,32.44550555240849,-132.83569100093564,2809679,7.64,28.054208352927045
2020-03-27,1127.7715514410534,140.86,30.38185396080104,-135.9587944599316,2480908,7.64,33.312235038329426
2020-03-30,1077.73384703922,140.86,27.71057457802576,-142.32833353340857,1207547,7.64,37.82428238599795
2020-03-31,1044.7078726266543,140.86,31.55657971734429,-142.44931696506137,1882578,7.64,43.12783363928479
2020-04-01,1077.6340646041292,199.03,29.47846884893083,-144.91635598322523,1017298,14.78,45.36955566026568
2020-04-03,1085.6160925008385,199.03,38.26150516861578,-137.1826745746596,2397409,14.78,51.310741527930105
2020-04-07,1209.7876556982778,199.03,41.11629151083355,-126.66298635208705,1473088,14.78,54.421659832116326
2020-04-08,1208.2910538040412,199.03,44.02614613582966,-113.95305102340944,2070258,14.78,61.30898841968804
2020-04-09,1253.8390056834598,199.03,45.2454061144886,-101.430969900425,1156777,14.78,67.4282910489216
2020-04-13,1227.0490624196077,199.03,45.21538841558167,-90.50012973130856,1027810,14.78,67.7441944966004
2020-04-15,1288.710755133779,199.03,51.468620785541056,-74.44571454756283,2274130,14.78,66.15597045090125
2020-04-16,1331.0657145481755,199.03,55.69033872050826,-56.01266621876562,1281806,14.78,63.27107357605736
2020-04-17,1468.7071457551183,199.03,51.87734237173993,-44.86043573270626,1718038,14.78,59.76518259791421
2020-04-20,1461.7228429616844,199.03,56.83381360518471,-29.49493162158569,1859711,14.78,59.02009076857619
2020-04-21,1429.844381273966,199.03,49.67801494029004,-25.06374395016246,1669510,14.78,57.93355277057417
2020-04-22,1365.289011123057,199.03,49.48639661312557,-21.533231119932225,1272533,14.78,56.6063897307368
2020-04-23,1413.7304708842669,199.03,51.98810790412489,-15.676293275881562,1301177,14.78,55.19797144734876
2020-04-24,1374.418597149472,199.03,50.15126795282516,-12.862903535233729,755944,14.78,56.57963359372671
2020-04-27,1420.1659488017735,199.03,54.35361981441316,-5.784235989808849,1179779,14.78,55.75524593835355
2020-04-28,1454.9378847914,199.03,54.874333046588845,0.4285656355857554,1214114,14.78,68.63313551551096
2020-04-29,1425.6039027644847,199.03,54.12572636195434,4.614727474716574,1010961,14.78,66.89475109754976
2020-04-30,1438.6745150210936,199.03,52.00438521090511,5.963482010203734,731401,14.78,67.72508951792194
2020-05-04,1423.9576180939664,199.03,49.98408210398456,5.153432750497359,1532116,14.78,66.0151250059011
2020-05-05,1398.6642791002578,199.03,47.84507931411364,2.537856628481677,652241,14.78,75.70831670198699
2020-05-06,1355.959856886757,199.03,44.30664793575953,-2.871305800042592,1621448,14.78,68.53932600973967
2020-05-07,1332.0136645955574,199.03,41.56942499105782,-9.83046064589439,935845,14.78,67.2776518030139
2020-05-08,1324.5304285403126,199.03,46.09395485861404,-11.696498912082006,1250585,14.78,67.19502481389239
2020-05-11,1338.7485204987718,199.03,45.17903783055061,-13.868903971884947,717988,14.78,67.127544307645
2020-05-12,1317.0470748955938,199.03,44.898356280391845,-15.659626723208248,663107,14.78,65.72421081513308
2020-05-13,1331.0158454301295,199.03,43.3499950978556,-18.20141913471753,1508002,14.78,63.779159792288674
2020-05-14,1307.069595825995,199.03,44.5751062272686,-19.201428122167727,907116,14.78,62.49345238306199
2020-05-15,1287.2640234720911,199.03,51.55134795178476,-14.918837035533445,1984090,14.78,61.45506893289828
2020-05-18,1253.1904497351488,199.03,43.00778735156652,-18.49724246618439,860662,14.78,60.12104726841535
2020-05-19,1264.1657541928769,199.03,43.92724977823537,-20.437384927816765,960164,14.78,62.617745396142006
2020-05-20,1267.258821472784,199.03,45.5650544258334,-20.59430708251807,531853,14.78,61.94635326411257
2020-05-21,1269.3540573075031,199.03,44.757032357385256,-21.131242559709108,608962,14.78,64.55657299193332
